market_id,snapshot_at_utc,event_id,event_start_time_utc,home_team_name,away_team_name,market_type,total_volume,market_status,in_play,H_selection_id,A_selection_id,D_selection_id,H_back_odds_l1,H_back_size_l1,H_back_odds_l2,H_back_size_l2,H_back_odds_l3,H_back_size_l3,A_back_odds_l1,A_back_size_l1,A_back_odds_l2,A_back_size_l2,A_back_odds_l3,A_back_size_l3,D_back_odds_l1,D_back_size_l1,D_back_odds_l2,D_back_size_l2,D_back_odds_l3,D_back_size_l3
1.251955876,2026-02-06T14:11:06.196558+00:00,35080984,2026-02-06T13:15:00+00:00,Montana,CSKA 1948 Sofia,MATCH_ODDS,15396.3,OPEN,True,3475110,20732043,58805,30,19.84,27,10.78,26,37.11,1.23,516.48,1.22,1722.14,1.21,1763.83,6,31.51,5.9,44.56,5.8,170.71
1.251955876,2026-02-06T14:12:06.611680+00:00,35080984,2026-02-06T13:15:00+00:00,Montana,CSKA 1948 Sofia,MATCH_ODDS,15542.4,OPEN,True,3475110,20732043,58805,30,21.35,27,14.78,26,44.99,1.23,181.3,1.22,1732.61,1.21,1763.83,6,41.65,5.9,44.56,5.8,170.71
1.251955876,2026-02-06T14:13:06.967086+00:00,35080984,2026-02-06T13:15:00+00:00,Montana,CSKA 1948 Sofia,MATCH_ODDS,15542.4,OPEN,True,3475110,20732043,58805,30,18.12,27,14.78,26,44.99,1.23,181.3,1.22,1722.14,1.21,1763.83,6,41.65,5.9,44.56,5.8,170.71
1.251955876,2026-02-06T14:14:07.326892+00:00,35080984,2026-02-06T13:15:00+00:00,Montana,CSKA 1948 Sofia,MATCH_ODDS,15597.8,OPEN,True,3475110,20732043,58805,30,21.35,27,14.78,26,45.84,1.23,76.54,1.22,1732.61,1.21,1223.04,6,55.95,5.9,44.56,5.8,111.07
1.251997152,2026-02-06T20:30:24.415441+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,8913.43,OPEN,True,318841,184329,58805,2.94,28.16,2.92,235.14,2.9,120.1,4,930.64,3.95,658.93,3.9,1487.31,2.38,205.2,2.36,350.2,2.34,1030
1.251997152,2026-02-06T20:31:24.714817+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9060.41,OPEN,True,318841,184329,58805,2.96,138.7,2.94,104.55,2.92,161.99,4,15.11,3.95,127.41,3.9,141.19,2.36,356.12,2.34,206.32,2.32,510.88
1.251997152,2026-02-06T20:32:25.072851+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9249.02,OPEN,True,318841,184329,58805,3,115.84,2.98,97.8,2.96,450.04,3.9,20.59,3.85,36.96,3.8,127.92,2.32,10.63,2.3,380.47,2.28,203.48
1.251997152,2026-02-06T20:33:25.398002+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9106.54,OPEN,True,318841,184329,58805,2.92,155.06,2.9,136.23,2.88,160.59,4,227.59,3.95,108,3.9,179.25,2.34,197,2.32,203.92,2.3,380.47
1.251997152,2026-02-06T20:34:25.693018+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9293.68,OPEN,True,318841,184329,58805,3.05,10.88,3,172.38,2.98,120.42,4.1,770.83,4,244.05,3.95,2052.82,2.3,175.21,2.28,211.48,2.26,329.45
1.251997152,2026-02-06T20:35:25.993312+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9249.09,OPEN,True,318841,184329,58805,3.05,16.2,3,154.39,2.98,156.33,4,963.88,3.95,964.48,3.9,1085.12,2.3,179.21,2.28,211.48,2.26,351.79
1.251997152,2026-02-06T20:36:26.299830+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9322.67,OPEN,True,318841,184329,58805,3.05,10.88,3,165.04,2.98,120.42,4.1,414.91,4,233.71,3.95,962.23,2.3,173.5,2.28,211.48,2.26,329.45
1.251997152,2026-02-06T20:37:26.629087+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9322.67,OPEN,True,318841,184329,58805,3.05,21.59,3,167.04,2.98,107.17,4,252.74,3.95,124.55,3.9,418.64,2.28,208,2.26,211.66,2.24,515.13
1.251997152,2026-02-06T20:38:26.999069+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9355.52,OPEN,True,318841,184329,58805,3.05,20.64,3,253.83,2.98,117.6,4,378.51,3.95,130.67,3.9,345.41,2.3,12,2.28,139,2.26,208.18
1.251997152,2026-02-06T20:39:27.295929+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9379.52,OPEN,True,318841,184329,58805,3.05,20.64,3,135.8,2.98,123.75,4,1114.46,3.95,134.93,3.9,275.53,2.28,158.35,2.26,210.18,2.24,226.85
1.251997152,2026-02-06T20:40:27.608925+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9396.38,OPEN,True,318841,184329,58805,3.05,19.59,3,286.05,2.98,123.75,4.1,911.84,4,553.81,3.95,268.92,2.28,141.85,2.26,215.18,2.24,403.14
1.251997152,2026-02-06T20:41:27.917644+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9396.38,OPEN,True,318841,184329,58805,3.05,19.59,3,284.05,2.98,123.75,4.1,811.91,4,549.81,3.95,268.92,2.28,141.85,2.26,215.18,2.24,226.85
1.251997152,2026-02-06T20:42:28.258000+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9396.38,OPEN,True,318841,184329,58805,3.05,19.59,3,286.05,2.98,123.75,4.1,652.79,4,553.81,3.95,268.92,2.28,141.85,2.26,215.18,2.24,226.85
1.251997152,2026-02-06T20:43:28.564238+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9410.9,OPEN,True,318841,184329,58805,3.05,19.59,3,290.1,2.98,123.75,4.1,839.35,4,561.81,3.95,268.92,2.28,140.43,2.26,215.18,2.24,226.85
1.251997152,2026-02-06T20:44:28.883151+00:00,35083685,2026-02-06T19:45:00+00:00,Galway Utd,Drogheda,MATCH_ODDS,9396.38,OPEN,True,318841,184329,58805,3.05,19.59,3,288.05,2.98,123.75,4.1,99.31,4,555.81,3.95,268.92,2.28,141.85,2.26,215.18,2.24,226.85
1.253169216,2026-02-07T11:00:05.647284+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,612852,OPEN,False,1096,62783,58805,1.31,2643.89,1.3,33112.3,1.29,37375.6,13,26.78,12.5,1113.21,12,1406.52,6.2,1220.96,6,2011.19,5.9,3411.87
1.253169216,2026-02-07T11:15:06.243644+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,635253,OPEN,False,1096,62783,58805,1.3,33091.4,1.29,37857.9,1.28,24535.4,13,347.39,12.5,1133.32,12,2626.73,6.2,1352.52,6,5013.7,5.9,946.87
1.253169216,2026-02-07T11:30:06.671313+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,645089,OPEN,False,1096,62783,58805,1.3,22325.8,1.29,49320.3,1.28,25070.6,13,331.74,12.5,1228.32,12,2339.34,6.2,1785.68,6,4563.8,5.9,948.13
1.253169216,2026-02-07T11:45:07.163583+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,661510,OPEN,False,1096,62783,58805,1.3,9680.23,1.29,26421.8,1.28,37907.9,13,409.26,12.5,1515.57,12,1531.5,6.2,2170.98,6,4867.91,5.9,1709.66
1.253169216,2026-02-07T12:00:07.688680+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,680090,OPEN,False,1096,62783,58805,1.3,3594.8,1.29,35098.5,1.28,28294.8,14,569.94,13.5,456,13,954.64,6.2,2199.2,6,2767.93,5.9,2037.34
1.253169216,2026-02-07T12:15:08.303145+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,683942,OPEN,False,1096,62783,58805,1.3,33746.7,1.29,67267.5,1.28,30350.4,14,489.25,13.5,593.57,13,1078.35,6.2,1995.53,6,2943.53,5.9,2078
1.253169216,2026-02-07T12:30:08.730004+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,703725,OPEN,False,1096,62783,58805,1.3,24951.9,1.29,70399.8,1.28,37770.3,13.5,269.96,13,712.86,12.5,1577.32,6.2,2204.68,6,4339.26,5.9,2947.11
1.253169216,2026-02-07T12:45:09.160078+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,708285,OPEN,False,1096,62783,58805,1.3,23085.2,1.29,75851.9,1.28,33522.9,13.5,296.96,13,727.86,12.5,1554.75,6.2,2187.47,6,4214.43,5.9,2977.98
1.253169216,2026-02-07T13:00:09.585453+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,710372,OPEN,False,1096,62783,58805,1.3,23030.1,1.29,76039.4,1.28,34866,13.5,351.48,13,732.5,12.5,1553.91,6.2,2203.4,6,4162.58,5.9,2996.69
1.253169216,2026-02-07T13:15:10.030524+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,783400,OPEN,False,1096,62783,58805,1.29,59065.5,1.28,22261.7,1.27,26872.1,13.5,127.34,13,1101.05,12.5,1554.23,6.2,2819.26,6,4178.93,5.9,2270.19
1.253169216,2026-02-07T13:30:10.415335+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,1.03223e+06,OPEN,False,1096,62783,58805,1.3,555.89,1.29,78347.2,1.28,23891.1,13,1041.54,12.5,1387.69,12,1858,6.2,2016.63,6,4895.55,5.9,3737.8
1.253169216,2026-02-07T13:45:10.819933+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,1.11675e+06,OPEN,False,1096,62783,58805,1.3,694.15,1.29,70008.6,1.28,33331.9,13.5,298.58,13,774.76,12.5,1583.08,6.2,1936.88,6,4621.04,5.9,2527.94
1.253169216,2026-02-07T14:00:11.330744+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,1.12973e+06,OPEN,False,1096,62783,58805,1.3,29314.5,1.29,69791.3,1.28,21841.6,13.5,267.06,13,282.17,12.5,1334.21,6.2,1800.1,6,3313.67,5.9,1135.35
1.253169216,2026-02-07T14:15:11.800145+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,1.14719e+06,OPEN,False,1096,62783,58805,1.3,27077.1,1.29,74019.6,1.28,29021.6,14,115.52,13.5,976.59,13,1263.82,6.2,2195.85,6,1863.24,5.9,1619.74
1.253169216,2026-02-07T14:30:12.204297+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,1.21964e+06,OPEN,False,1096,62783,58805,1.29,62594.4,1.28,46516.9,1.27,46137.8,14,741.99,13.5,1232.28,13,2478.24,6.2,2205.31,6,4609.99,5.9,845.79
1.253169216,2026-02-07T14:45:12.662719+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,1.38829e+06,OPEN,False,1096,62783,58805,1.29,4532.73,1.28,41633,1.27,30989.4,14.5,557.57,14,1585.01,13.5,2101.54,6.2,3946.88,6,5038.77,5.9,2257.69
1.253169216,2026-02-07T15:00:13.088105+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,1.44811e+06,OPEN,False,1096,62783,58805,1.29,35855.9,1.28,68329.8,1.27,37205.9,14,21.81,13.5,1641.32,13,856.59,6.4,2038.5,6.2,3472.41,6,9547.09
1.253169216,2026-02-07T15:15:13.498345+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,1.76661e+06,OPEN,True,1096,62783,58805,1.33,2060.58,1.32,19544,1.31,38753.5,14.5,51.39,14,69.98,13.5,492.75,5.5,55.18,5.4,978.14,5.3,848.97
1.253169216,2026-02-07T15:30:13.925186+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,2.02683e+06,OPEN,True,1096,62783,58805,1.38,269.15,1.37,13306.6,1.36,17232.5,13,149.05,12.5,352,12,740.37,4.9,10.48,4.8,105.55,4.7,2181.37
1.253169216,2026-02-07T15:45:14.317802+00:00,35187329,2026-02-07T15:00:00+00:00,Arsenal,Sunderland,MATCH_ODDS,2.27985e+06,SUSPENDED,True,1096,62783,58805,1.12,261.93,1.11,2124.38,1.1,7003.16,46,15.01,42,15.13,38,33.33,10,90.24,9.8,174.9,9.6,183.88
1.253169351,2026-02-07T14:30:12.204297+00:00,35187322,2026-02-07T15:00:00+00:00,Fulham,Everton,MATCH_ODDS,93727.9,OPEN,False,56764,56343,58805,2.28,1735.38,2.26,3552.29,2.24,8309.33,3.6,1466.3,3.55,6107.13,3.5,5207.75,3.45,4078.9,3.4,2528.15,3.35,2990.47
1.253169351,2026-02-07T14:45:12.662719+00:00,35187322,2026-02-07T15:00:00+00:00,Fulham,Everton,MATCH_ODDS,108559,OPEN,False,56764,56343,58805,2.26,1087.87,2.24,2054.31,2.22,6256.68,3.65,480.31,3.6,3650.87,3.55,4268.24,3.45,1212.39,3.4,4987.68,3.35,1621.64
1.253169351,2026-02-07T15:00:13.088105+00:00,35187322,2026-02-07T15:00:00+00:00,Fulham,Everton,MATCH_ODDS,127720,OPEN,False,56764,56343,58805,2.24,1105.78,2.22,4877.55,2.2,1247.45,3.7,870.41,3.65,2835.67,3.6,2200.93,3.45,1512.17,3.4,3733.5,3.35,2544.46
1.253169351,2026-02-07T15:15:13.498345+00:00,35187322,2026-02-07T15:00:00+00:00,Fulham,Everton,MATCH_ODDS,146891,OPEN,True,56764,56343,58805,2.4,43.53,2.38,978.82,2.36,2487.23,3.4,43.18,3.35,1353.62,3.3,1306.15,3.35,18.63,3.3,689.1,3.25,1345.23
1.253169351,2026-02-07T15:30:13.925186+00:00,35187322,2026-02-07T15:00:00+00:00,Fulham,Everton,MATCH_ODDS,200359,OPEN,True,56764,56343,58805,1.44,26.44,1.43,2050.55,1.42,1229.7,9.6,24.52,9.4,18.04,9.2,156.89,4.7,118.28,4.6,437,4.5,412.16
1.253169351,2026-02-07T15:45:14.317802+00:00,35187322,2026-02-07T15:00:00+00:00,Fulham,Everton,MATCH_ODDS,224598,OPEN,True,56764,56343,58805,1.45,1601.9,1.44,3134.62,1.43,5159.78,11,25.42,10.5,236.25,10,666.46,4.4,135.5,4.3,1204.56,4.2,2143.44
1.253169700,2026-02-07T11:00:05.647284+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,97782.2,OPEN,False,1141,63908,58805,2.96,332.97,2.94,1093.35,2.92,555.69,2.52,531.73,2.5,1329.04,2.48,888.45,3.7,2550.3,3.65,2646.5,3.6,3361.99
1.253169700,2026-02-07T11:15:06.243644+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,106782,OPEN,False,1141,63908,58805,3,1033.25,2.98,258.63,2.96,2407.15,2.48,555.88,2.46,3940.11,2.44,1349.52,3.7,2523.28,3.65,2934.36,3.6,3597.56
1.253169700,2026-02-07T11:30:06.671313+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,108844,OPEN,False,1141,63908,58805,2.98,377.54,2.96,3056.45,2.94,1132.06,2.5,60.73,2.48,774.5,2.46,5356.01,3.7,2302.52,3.65,2673.37,3.6,3745.11
1.253169700,2026-02-07T11:45:07.163583+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,111745,OPEN,False,1141,63908,58805,2.98,42.79,2.96,847.16,2.94,1950.37,2.5,4476.62,2.48,908.97,2.46,4448.92,3.7,2497.47,3.65,2774.84,3.6,3369.83
1.253169700,2026-02-07T12:00:07.688680+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,116446,OPEN,False,1141,63908,58805,2.98,292.04,2.96,902.76,2.94,2306.34,2.5,3365.59,2.48,907.78,2.46,4750.37,3.7,2109.28,3.65,2665.88,3.6,3451.72
1.253169700,2026-02-07T12:15:08.303145+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,117280,OPEN,False,1141,63908,58805,3,467.03,2.98,645.31,2.96,2491.41,2.5,3302.3,2.48,904.11,2.46,5106.4,3.7,2001.29,3.65,2716.53,3.6,3629.71
1.253169700,2026-02-07T12:30:08.730004+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,124609,OPEN,False,1141,63908,58805,3,967.46,2.98,2170.39,2.96,1005.69,2.48,706.78,2.46,2415.08,2.44,667.7,3.7,1962.42,3.65,2799.29,3.6,1797.43
1.253169700,2026-02-07T12:45:09.160078+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,125631,OPEN,False,1141,63908,58805,3,1381.94,2.98,809.34,2.96,2643.53,2.48,159.75,2.46,2245.88,2.44,3307.27,3.7,1902.45,3.65,3156.74,3.6,1935.36
1.253169700,2026-02-07T13:00:09.585453+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,127862,OPEN,False,1141,63908,58805,3,1420.73,2.98,411.69,2.96,2715.1,2.46,1969.31,2.44,2724.41,2.42,1602.22,3.7,2062.3,3.65,3288.43,3.6,1925.32
1.253169700,2026-02-07T13:15:10.030524+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,129147,OPEN,False,1141,63908,58805,3,1365.25,2.98,2506.53,2.96,1753.54,2.48,1110.27,2.46,2026.45,2.44,3077.1,3.7,2755.04,3.65,3155.8,3.6,2047.9
1.253169700,2026-02-07T13:30:10.415335+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,136531,OPEN,False,1141,63908,58805,3.05,980.3,3,4551.95,2.98,1513.04,2.44,38.34,2.42,2944.8,2.4,2227.14,3.7,3120.73,3.65,4199.01,3.6,1280.52
1.253169700,2026-02-07T13:45:10.819933+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,139480,OPEN,False,1141,63908,58805,3.1,731.63,3.05,3901.24,3,4872.79,2.42,204.79,2.4,1587.41,2.38,3322.22,3.7,3157.67,3.65,4134.8,3.6,1938.48
1.253169700,2026-02-07T14:00:11.330744+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,177117,OPEN,False,1141,63908,58805,2.92,777.42,2.9,489.54,2.88,3052.35,2.52,161.29,2.5,814.48,2.48,2856.12,3.75,507.78,3.7,4315.91,3.65,3912.43
1.253169700,2026-02-07T14:15:11.800145+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,188633,OPEN,False,1141,63908,58805,2.94,709.77,2.92,1313.1,2.9,7240.53,2.5,2180.72,2.48,5144.93,2.46,5493.71,3.75,102.82,3.7,9392.15,3.65,4407.6
1.253169700,2026-02-07T14:30:12.204297+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,197050,OPEN,False,1141,63908,58805,2.98,122.26,2.96,4488.62,2.94,1227.88,2.48,2352.74,2.46,4303.26,2.44,3257.99,3.75,4628.67,3.7,10215.2,3.65,3212.47
1.253169700,2026-02-07T14:45:12.662719+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,214079,OPEN,False,1141,63908,58805,2.98,101.37,2.96,3118.54,2.94,4536.34,2.48,1019,2.46,5793.93,2.44,6314.1,3.75,4184.77,3.7,9067.67,3.65,4673.04
1.253169700,2026-02-07T15:00:13.088105+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,273270,OPEN,False,1141,63908,58805,3,705.25,2.98,4077.53,2.96,2556.48,2.44,1508.19,2.42,4998.38,2.4,3407.49,3.8,936.15,3.75,1416.25,3.7,6875.07
1.253169700,2026-02-07T15:15:13.498345+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,317505,OPEN,True,1141,63908,58805,2.8,1174.49,2.78,788.31,2.76,751.15,2.66,50.45,2.64,723.48,2.62,689.03,3.6,110.2,3.55,488.71,3.5,1575.7
1.253169700,2026-02-07T15:30:13.925186+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,392758,OPEN,True,1141,63908,58805,5.8,292.18,5.7,351.23,5.6,411.92,1.66,698.42,1.65,894.01,1.64,4546.2,4.3,17.28,4.2,797.3,4.1,1410.42
1.253169700,2026-02-07T15:45:14.317802+00:00,35187315,2026-02-07T15:00:00+00:00,Bournemouth,Aston Villa,MATCH_ODDS,419942,OPEN,True,1141,63908,58805,6.2,568.4,6,471.5,5.9,1583.9,1.65,5539.89,1.64,3339.32,1.63,2105.22,4.1,64.42,4,1077.85,3.95,1281.43
1.253169925,2026-02-07T11:00:05.647284+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,209778,OPEN,False,48044,55190,58805,5.6,461.42,5.5,2323.23,5.4,1026.31,1.68,1507.93,1.67,4428.9,1.66,7363.46,4.3,2755.39,4.2,3341.83,4.1,2961.78
1.253169925,2026-02-07T11:15:06.243644+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,218104,OPEN,False,48044,55190,58805,5.7,412.46,5.6,433.96,5.5,2268.31,1.68,40.08,1.67,2331.6,1.66,5303.17,4.3,1831.42,4.2,2686.32,4.1,2904.95
1.253169925,2026-02-07T11:30:06.671313+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,221051,OPEN,False,48044,55190,58805,5.7,413.78,5.6,541.35,5.5,1984.82,1.68,269.22,1.67,3711.54,1.66,5120.55,4.3,1411.78,4.2,2565.3,4.1,2979.78
1.253169925,2026-02-07T11:45:07.163583+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,228239,OPEN,False,48044,55190,58805,5.8,337.75,5.7,2185.13,5.6,538.47,1.66,1374.24,1.65,5373.73,1.64,4033.99,4.3,3007,4.2,3448.47,4.1,1809.22
1.253169925,2026-02-07T12:00:07.688680+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,231526,OPEN,False,48044,55190,58805,5.8,1691.08,5.7,873.56,5.6,663.36,1.65,2653.12,1.64,4396.83,1.63,4485.21,4.3,3810.65,4.2,2441.55,4.1,2884.7
1.253169925,2026-02-07T12:15:08.303145+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,237368,OPEN,False,48044,55190,58805,5.8,358.89,5.7,2062.66,5.6,543.08,1.65,2545.46,1.64,4624.21,1.63,6053.2,4.4,1237.29,4.3,4987.19,4.2,2478.89
1.253169925,2026-02-07T12:30:08.730004+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,240919,OPEN,False,48044,55190,58805,5.8,216.75,5.7,2115.64,5.6,548.85,1.65,2369.5,1.64,5026.88,1.63,6242.97,4.4,1248.29,4.3,4695.13,4.2,2721.38
1.253169925,2026-02-07T12:45:09.160078+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,242838,OPEN,False,48044,55190,58805,5.8,271.05,5.7,1892.65,5.6,940.25,1.65,6606.35,1.64,5084.78,1.63,5074.79,4.4,1274.52,4.3,4716.76,4.2,2455.54
1.253169925,2026-02-07T13:00:09.585453+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,243647,OPEN,False,48044,55190,58805,5.8,533.98,5.7,1965.34,5.6,559.77,1.65,5920.47,1.64,4991.41,1.63,5430.03,4.4,1236.08,4.3,4585.35,4.2,2463.78
1.253169925,2026-02-07T13:15:10.030524+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,249945,OPEN,False,48044,55190,58805,5.8,558.48,5.7,1907.97,5.6,559.77,1.65,3627.25,1.64,4718.9,1.63,4550.16,4.4,1194.12,4.3,4868.94,4.2,1995.9
1.253169925,2026-02-07T13:30:10.415335+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,265274,OPEN,False,48044,55190,58805,6,421.53,5.9,365.32,5.8,1315.64,1.64,227.04,1.63,1171.39,1.62,9474.18,4.4,672.48,4.3,3494.33,4.2,2931.82
1.253169925,2026-02-07T13:45:10.819933+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,275567,OPEN,False,48044,55190,58805,6,949.23,5.9,497.42,5.8,1136.33,1.64,551.37,1.63,1675.02,1.62,8357.99,4.3,2692.11,4.2,1715.19,4.1,5325.9
1.253169925,2026-02-07T14:00:11.330744+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,342421,OPEN,False,48044,55190,58805,6,604.53,5.9,760.18,5.8,841.11,1.62,1937.37,1.61,7917.63,1.6,10962,4.5,20.04,4.4,1980.13,4.3,2961.03
1.253169925,2026-02-07T14:15:11.800145+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,349030,OPEN,False,48044,55190,58805,6,798.29,5.9,2191.5,5.8,964.19,1.63,2244.26,1.62,23086,1.61,14729.6,4.4,2427.1,4.3,4572.25,4.2,5443.45
1.253169925,2026-02-07T14:30:12.204297+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,384356,OPEN,False,48044,55190,58805,6,1431.08,5.9,2844.33,5.8,1183.99,1.63,2861.11,1.62,28900,1.61,14889.3,4.4,2566.61,4.3,3873.7,4.2,7112.33
1.253169925,2026-02-07T14:45:12.662719+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,485922,OPEN,False,48044,55190,58805,6,1443.02,5.9,3020.66,5.8,1175.71,1.63,12795.2,1.62,17658.1,1.61,19653.5,4.4,4525.99,4.3,2553.52,4.2,5085.35
1.253169925,2026-02-07T15:00:13.088105+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,608168,OPEN,False,48044,55190,58805,6,2757.33,5.9,1170.75,5.8,3948.51,1.64,9554.64,1.63,18645.6,1.62,23152.8,4.4,2047.58,4.3,2745.89,4.2,5333.59
1.253169925,2026-02-07T15:15:13.498345+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,720857,SUSPENDED,True,48044,55190,58805,5.3,141.81,5.2,140.81,5.1,24.07,1.69,121.6,1.62,24,1.61,68.15,4,30.71,3.9,33.42,3.6,10.44
1.253169925,2026-02-07T15:30:13.925186+00:00,35187313,2026-02-07T15:00:00+00:00,Wolves,Chelsea,MATCH_ODDS,969153,OPEN,True,48044,55190,58805,19,51.38,18.5,75.9,18,244.03,1.23,5228.22,1.22,17651.4,1.21,11213,6.8,951.94,6.6,373.92,6.4,1275.1
