timestamp,marketId,selectionId,price,sizeTraded
1770136545395,1.253535709,10458115,2.22,43.75
1770136545395,1.253535709,10458115,2.24,9.19
1770136545395,1.253535709,10458115,2.06,12.85
1770136545395,1.253535709,10458115,2.08,30.62
1770136545395,1.253535709,10458115,2.28,13.99
1770136545395,1.253535709,10458115,2.48,10.00
1770136545395,1.253535709,10458115,2.58,21.20
1770136545395,1.253535709,10458115,2.68,2.18
1770136545395,1.253535709,10458115,2.56,22.42
1770136545395,1.253535709,10458115,2.52,14.00
1770136545395,1.253535709,10458115,2.54,12.00
1770136545395,1.253535709,10458115,2.02,37.19
1770136545395,1.253535709,10458115,1.98,2.16
1770136545395,1.253535709,10458115,1.95,46.62
1770136545395,1.253535709,10458115,1.94,39.18
1770136545395,1.253535709,10458115,1.87,30.95
1770136545395,1.253535709,10458115,1.97,5.99
1770136545395,1.253535709,10458115,1.93,6.20
1770136545395,1.253535709,10458115,1.96,28.38
1770136545395,1.253535709,10458115,2.00,12.00
1770136545395,1.253535709,10458115,1.99,6.68
1770136545395,1.253535709,10458115,1.91,30.80
1770136545395,1.253535709,10458115,1.89,7.38
1770136545395,1.253535709,10458115,1.82,10.00
1770136545395,1.253535709,10458115,1.84,2.00
1770136545395,1.253535709,10458115,1.92,6.00
1770136545395,1.253535709,10458115,2.18,2.00
1770136545395,1.253535709,10458115,2.26,9.87
1770136545397,1.253535709,10542714,1.78,306.18
1770136545397,1.253535709,10542714,1.73,3.40
1770136545397,1.253535709,10542714,1.74,11.61
1770136545397,1.253535709,10542714,1.76,5.15
1770136545397,1.253535709,10542714,1.77,10.56
1770136545397,1.253535709,10542714,1.79,58.78
1770136545397,1.253535709,10542714,1.80,152.56
1770136545397,1.253535709,10542714,1.71,18.43
1770136545397,1.253535709,10542714,1.72,1.07
1770136545397,1.253535709,10542714,1.81,20.86
1770136545397,1.253535709,10542714,1.87,2.31
1770136545397,1.253535709,10542714,1.84,43.04
1770136545397,1.253535709,10542714,1.83,68.54
1770136545397,1.253535709,10542714,1.86,1.91
1770136545397,1.253535709,10542714,1.82,6.24
